Date,Publication,Headline,URL,BreachMentioned,CompanyMentioned
20111213,New York Times,2008 E-Mail Alerted James Murdoch to Hacking,http://www.nytimes.com/2011/12/14/world/europe/2008-e-mail-alerted-james-murdoch-to-hacking.html?hp,True,True
20150527,New York Times,I.R.S. Breach Demonstrates the Need to Make Hacking Harder,http://www.nytimes.com/2015/05/28/technology/irs-breach-demonstrates-the-need-to-make-hacking-harder.html,True,I.R.S.
20190312,New York Times,"50 Charged in College Admissions Bribery ScandalFederal prosecutors charged dozens of people, including coaches at top universities around the country, in a scheme to admit student applicants.Among those charged are the Hollywood actresses Lori Loughlin and Felicity Huffman, who are accused of paying to get their children admission.",https://www.nytimes.com/2019/03/12/us/college-admissions-cheating-scandal.html,True,False
20070215,New York Times,"1,000 Dogs and Cats Killed After Outbreak at Shelter",http://www.nytimes.com/2007/02/16/us/16animals.html,True,False
20210304,New York Times,"Santo Andre, Brazil                            Andre Penner/Associated Press                         San Francisco                            Mike Kai Chen for The New York Times                         Panama City                            Luis Acosta/AFP â Getty Images                         San Francisco                            Mike Kai Chen for The New York Times                         San Jose, Calif.                            Jim Wilson/The New York Times                         Brussels                            Olivier Matthys/Associated Press                         Austin, Texas                            Ilana Panich-Linsman for The New York Times                         Atlanta                            John Bazemore/Associated Press                         Boston                            Joseph Prezioso/AFP â Getty Images                         Manhattan                            Timothy A. Clary/AFP â Getty Images",https://www.nytimes.com/live/2021/03/04/world/covid-19-coronavirus,True,False
20111214,New York Times,Medtronic Settles in Kickback Case,http://www.nytimes.com/2011/12/13/business/medtronic-agrees-to-23-5-million-settlement-in-kickback-case.html?hp,True,Medtronic
20111214,New York Times,Bank Seen as a Hub of Hezbollahâs Financing,http://www.nytimes.com/2011/12/14/world/middleeast/beirut-bank-seen-as-a-hub-of-hezbollahs-financing.html?hp,True,Bank Seen as a Hub of Hezbollahâs Financing
20190313,New York Times,"Data Suggests Boeing Crash Similarities; U.S. Joins BanThe U.S. halted flights of the 737 Max aircraft, after some 42 countries banned the jet following a second deadly crash.The Federal Aviation Administration said satellite-tracking data supported the decision to ground the planes.",https://www.nytimes.com/2019/03/13/business/canada-737-max.html,True,Boeing
20130826,New York Times,Treasury Warns Congress Over Raising Debt Ceiling,http://www.nytimes.com/2013/08/27/us/politics/treasury-warns-congress-over-raising-debt-ceiling.html?hp,True,Government
20130826,New York Times,Olympian Cho Banned Two Years for Skate Tampering,http://www.nytimes.com/reuters/2013/08/26/sports/26reuters-speedskating-us-cho.html?hp,True,False
20130826,New York Times,"N.S.A. Phone Data Collection Is Illegal, A.C.L.U. Says",http://www.nytimes.com/2013/08/27/us/nsa-phone-data-collection-is-illegal-aclu-says.html?src=twrhp,True,Government
20091231,New York Times,China Dairy Closed for Melamine-Tainted Milk,http://www.nytimes.com/2010/01/02/world/asia/02milk.html?hp,True,China
20210305,New York Times,Midlevel Trump Administration Aide Arrested on Charges Related to Attack,https://www.nytimes.com/2021/03/04/us/trump-federico-klein-capitol-attack.html,True,False
20170411,New York Times,U.S. Accuses Russian Email Spammer of Vast Network of Fraud,https://www.nytimes.com/2017/04/10/technology/us-arrest-russian-email-spam-peter-levashov.html,True,False
20100101,New York Times,China Dairy Closed for Melamine-Tainted Milk,http://www.nytimes.com/2010/01/02/world/asia/02milk.html?hpw,True,China Dairy
20130827,New York Times,Times Web Site Affected by Hacking Attack,http://www.nytimes.com/2013/08/28/business/media/hacking-attack-is-suspected-on-times-web-site.html?hp,True,New York Times
20130827,New York Times,Times Web Site Affected by External Hacking Attack,http://www.nytimes.com/2013/08/28/business/media/hacking-attack-is-suspected-on-times-web-site.html?hpw,True,New York Times
20170412,New York Times,"After Campaign Exit, Manafort Got Loans Via Ties to Trump",https://www.nytimes.com/2017/04/12/us/politics/paul-manafort-donald-trump.html,True,Government
20210306,New York Times,Microsoft Accuses China of Hacking Email Server,https://www.nytimes.com/2021/03/06/technology/microsoft-hack-china.html,True,Microsoft
20190315,New York Times,"New Evidence in Ethiopian Crash Points to Connection to Earlier DisasterA piece of the Boeing 737 Max 8 jet that crashed suggests the plane was forced into a descent, a similarity with the Lion Air crash in October.This evidence ultimately contributed to American regulatorsâ decision to ground the jet this week.",https://www.nytimes.com/2019/03/15/business/boeing-ethiopian-crash.html,True,Boeing
20111216,New York Times,DealBook: U.S. Suit Says 6 Executives at Loan Giants Misled Market,http://dealbook.nytimes.com/2011/12/16/s-e-c-sues-6-former-top-fannie-and-freddie-executives/?hpw,True,"Fannie Mae, Freddie Mac"
20111216,New York Times,Indictment of 55 in Cybercrime Ring Expected Friday,http://www.nytimes.com/2011/12/16/nyregion/indictment-expected-against-55-in-cybercrime.html?hpw,True,False
20130828,New York Times,"Taliban Breach Base, Killing at Least 6",http://www.nytimes.com/2013/08/29/world/asia/taliban-breach-international-base-killing-at-least-6.html?hp,True,Taliban
20170413,New York Times,Court Approved Wiretap on Trump Campaign Aide Over Russia Ties,https://www.nytimes.com/2017/04/12/us/politics/carter-page-fisa-warrant-russia-trump.html,True,False
20070221,New York Times,Subprime Lenders Hit Hard,http://www.nytimes.com/2007/02/22/business/22lend.html,True,True
20111217,New York Times,Access to Details on Wealthy Donors Fueled Theft Ring,http://www.nytimes.com/2011/12/17/nyregion/uja-federation-donors-were-targets-in-identity-theft-indictment-says.html?hpw,True,Uja Federation
20130829,New York Times,Leaked Document Shows U.S. Intelligence Spending,http://www.nytimes.com/2013/08/30/us/politics/leaked-document-outlines-us-spending-on-intelligence.html?hp,True,Government
20130829,New York Times,DealBook: Nasdaq Blames a Surge of Data for Trading Halt,http://dealbook.nytimes.com/2013/08/29/nasdaq-blames-a-surge-of-data-for-trading-halt/?hpw,True,Nasdaq
20100104,New York Times,Credit Suisse Is Accused of Defrauding Investors in 4 Resorts,http://www.nytimes.com/2010/01/05/business/05resorts.html?hpw,True,Credit Suisse
20170414,New York Times,"St. Jude Medical Played Down Defibrillator Failures for Years, F.D.A. Says",https://www.nytimes.com/2017/04/13/health/st-jude-medical-defibrillator-abbot-fda.html,True,St. Jude Medical
20111218,New York Times,Slapped Wrists at WaMu,http://www.nytimes.com/2011/12/18/business/in-a-wamu-settlement-with-the-fdic-slapped-wrists.html?hp,True,WaMu
20170415,New York Times,Hacking Group Claims N.S.A. Infiltrated Mideast Banking System,https://www.nytimes.com/2017/04/15/us/shadow-brokers-nsa-hack-middle-east.html,True,False
20070224,New York Times,Software Exploited by Pirates Goes to Work for Hollywood,http://www.nytimes.com/2007/02/25/technology/25bit.html,True,False
20070224,New York Times,Your Money:Â Think Your Social Security Number Is Secure? Think Again,http://www.nytimes.com/2007/02/24/business/24money.html?em&ex=1172466000&en=568e41d1934ccc07&ei=5087%0A,True,False
20150602,New York Times,"In a Russian âTrollâ Farm, Wreaking Havoc in the U.S.",http://www.nytimes.com/2015/06/07/magazine/the-agency.html,True,False
20130831,New York Times,A Data Broker Offers a Peek Behind the Curtain,http://www.nytimes.com/2013/09/01/business/a-data-broker-offers-a-peek-behind-the-curtain.html?hpw,True,Data Broker
20100107,New York Times,Video Shows Newark Security Breach: A Kiss Before Flying,http://cityroom.blogs.nytimes.com/2010/01/07/video-shows-newark-security-breach-a-kiss-before-flying/,True,Newark
20150603,New York Times,Report Accuses Alberto Salazar of Promoting Doping,http://www.nytimes.com/2015/06/04/sports/report-accuses-track-coach-alberto-salazar-of-promoting-doping-by-his-runners.html,True,Alberto Salazar
20190320,New York Times,"Boeing CrashesConfusion, Then Prayer, in Cockpit of Doomed Lion Air JetOn Oct. 29, a Boeing 737 Max 8 dived into the sea in Indonesia after 12 minutes in the air. A second jet of the same model crashed in Ethiopia this month.Investigators who listened to the voice recording from that first flight described the sounds in the cockpit as the crew fought to take control.",https://www.nytimes.com/2019/03/20/world/asia/lion-air-crash-boeing.html,True,Boeing
20070227,New York Times,Panel Finds Flawed Data in a Major Stem Cell Report,http://www.nytimes.com/2007/02/28/science/28stem.html,True,False
20100108,New York Times,Man Is Charged in Breach of Newark Airport Security,http://www.nytimes.com/2010/01/09/nyregion/09newark.html?hp,Yes,Newark Airport
20150604,New York Times,Federal Breach With Links to China Exposes Staff Data,http://www.nytimes.com/2015/06/05/us/breach-in-a-federal-computer-system-exposes-personnel-data.html,True,Government
20150604,New York Times,N.S.A. Widens Internet Spying to Find Hackers,http://www.nytimes.com/2015/06/05/us/hunting-for-hackers-nsa-secretly-expands-internet-spying-at-us-border.html,True,False
20150604,New York Times,"Moldova, Hunting for Millions, Finds Only Ash",http://www.nytimes.com/2015/06/05/world/europe/moldova-bank-theft.html,True,Moldova
20170418,New York Times,Facebook Is Bedeviled by a Murder Posted on Its Site,https://www.nytimes.com/2017/04/17/technology/facebook-live-murder-broadcast.html,True,Facebook
20070301,New York Times,DealBook: Subprime Mortgages May Still Haunt the Street,http://dealbook.blogs.nytimes.com/2007/03/01/calm-returns-to-the-street-but-another-storm-is-brewing/,True,False
20111221,New York Times,Internet Poker Operator Admits Deceit,http://www.nytimes.com/2011/12/21/business/internet-poker-owner-admits-deceiving-banks.html?hpw,True,PokerStars
20130902,New York Times,Online Attack Leads to Peek Into Spam Den,http://www.nytimes.com/2013/09/03/business/global/online-attack-leads-to-peek-into-spam-den.html?hpw,True,False
20150605,New York Times,Experts Point to Chinese in U.S. and Insurance Cyberattacks,http://www.nytimes.com/2015/06/06/us/chinese-hackers-may-be-behind-anthem-premera-attacks.html,True,Anthem
20190322,New York Times,MUELLER DELIVERS FINDINGS ON TRUMP-RUSSIA INQUIRY,https://www.nytimes.com/2019/03/22/us/politics/mueller-report.html,True,Government
20210314,New York Times,White House Weighs New Cybersecurity Approach After Failure to Detect Hacks,https://www.nytimes.com/2021/03/14/us/politics/us-hacks-china-russia.html,True,Government
20100112,New York Times,"Google, Citing Cyber Attack, Threatens to Exit China",http://www.nytimes.com/2010/01/13/world/asia/13beijing.html?hp,True,Google
20150607,New York Times,European Leaders Voice Frustration With Greece in Debt Crisis,http://www.nytimes.com/2015/06/08/business/international/greek-greece-european-commission-president-juncker-criticizes-tsipras-on-rejection-of-debt-offer.html,True,Greece
20111223,New York Times,France Advises Removal of Implants,http://www.nytimes.com/2011/12/24/health/breast-implants-removal-recommended-by-france.html?hp,True,False
20111223,New York Times,France Recommends Removal of Suspect Breast Implants,http://www.nytimes.com/2011/12/24/health/breast-implants-removal-recommended-by-france.html?hpw,True,False
20210315,New York Times,AstraZeneca Concerns Throw Europeâs Vaccine Rollout Into Deeper Disarray,https://www.nytimes.com/2021/03/15/world/europe/coronavirus-vaccine-astra-zeneca-covid.html,True,AstraZeneca
