Unnamed: 0,name,domain,year founded,industry,size range,locality,country,linkedin url,current employee estimate,total employee estimate,Date,Publication,Headline,URL,BreachMentioned,CompanyMentioned,MatchScore
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140110,BBC,Target data theft hit 70 million,http://www.bbc.com/news/technology-25681013,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131218,New York Times,Bits Blog: Target Looking Into Security Breach,http://bits.blogs.nytimes.com/2013/12/18/target-looking-into-security-breach/?hpw&rref=technology,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140227,USA Today,Data breaches hit millions of Calif. accounts,http://www.usatoday.com/story/tech/2014/02/27/california-data-breaches-hit-213-million-accounts/5868191/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140305,New York Post,Target’s CIO resigns after massive data breach,http://nypost.com/2014/03/05/targets-cio-resigning-following-massive-data-breach/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131231,USA Today,"Target off mark again, reveals gift card snafuTarget off mark again, reveals gift card snafuAn unidentified number of gift cards sold over the holidays were not properly activated.An unidentified number of gift cards sold over the holidays were not properly activated.Business4 hours, 58 minutes agoAnne D'Innocenzio",http://www.usatoday.com/story/money/business/2013/12/31/target-gift-card/4264881/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131225,CNBC,Target hackers stole encrypted bank PINs - source,http://www.cnbc.com/id/101295784,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131222,CNN,Stolen credit info already used,http://www.cnn.com/video/data/2.0/video/us/2013/12/19/tsr-johns-target-credit-card-breach.cnn.html?hpt=hp_t2,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131220,CNN,Stolen credit info already being used,http://www.cnn.com/video/data/2.0/video/us/2013/12/19/tsr-johns-target-credit-card-breach.cnn.html?hpt=hp_t3,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140305,USA Today,Target tech chief resigns amid security overhaul,http://www.usatoday.com/story/money/business/2014/03/05/target-tech-chief-resigns-data-breach/6070263/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131223,CNN,Target now the target of lawsuits,http://www.cnn.com/video/data/2.0/video/bestoftv/2013/12/23/target-credit-card-hack-howell-newday.cnn.html?hpt=hp_t2,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140112,USA Today,Target may not be only retailer hit with data attacks,http://www.usatoday.com/story/money/business/2014/01/12/other-major-retailers-hit-by-credit-card-data-attacks/4439847/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140112,CNBC,Target CEO defends delay to disclose data breach,http://www.cnbc.com/id/101329300,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140113,Washington Post,Target CEO opens up about data breach,http://www.washingtonpost.com/blogs/on-leadership/wp/2014/01/13/target-ceo-opens-up-about-data-breach/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131219,The Guardian,Target data breach affects millions,http://www.theguardian.com/business/2013/dec/19/target-breach-credit-card-accounts,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140113,Daily Mail,Target CEO says he is 'personally very sorry' for massive data breach that affected 110 million customers - and vows to 'make it right',http://www.dailymail.co.uk/news/article-2538662/Target-CEO-says-personally-sorry-massive-data-breach-vows-make-right-customers-interview-debacle.html,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140313,CNBC,Target declined to act on early alert of breach,http://www.cnbc.com/id/101493001,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131218,New York Times,Bits:    Target Looking Into Security Breach,http://bits.blogs.nytimes.com/2013/12/18/target-looking-into-security-breach/?hp,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20151016,BBC,Target suffers X-rated headache,http://www.bbc.com/news/technology-34556644,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131226,Washington Post,Security breach at Target has consumers worried,http://www.washingtonpost.com/business/when-identity-thieves-strike/2013/12/24/6ca52e90-6cdd-11e3-a523-fe73f0ff6b8d_story.html,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131228,The Guardian,Target hackers stole pin numbers,http://www.theguardian.com/world/2013/dec/27/target-hackers-stole-pin-numbers,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140205,FOX,"Big banks, retail execs point fingers after data breach",http://www.foxnews.com/politics/2014/02/05/target-neiman-marcus-executives-apologize-for-data-breach/?intcmp=latestnews,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131227,Daily Mail,Target admits PIN data WAS stolen along with 40 million credit and debit card numbers but claims it's still 'safe and secure',http://www.dailymail.co.uk/news/article-2530054/Target-admits-PIN-data-WAS-stolen-40-million-credit-debit-card-numbers-claims-safe-secure.html,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20170523,USA Today,Target to pay $18.5M for 2013 data breach,https://www.usatoday.com/story/money/2017/05/23/target-pay-185m-2013-data-breach-affected-consumers/102063932/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140111,CNBC,Another major US retailer reports stolen card data,http://www.cnbc.com/id/101328090,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20141209,USA Today,Breach insurance: Not just for the big guys,http://www.usatoday.com/story/tech/2014/12/09/security-data-breach-insurance-target/20011477/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131227,USA Today,Target confirms encrypted PIN data stolen53 minutesBusiness,http://www.usatoday.com/story/money/business/2013/12/27/target-confirms-encrypted-pin-data-stolen/4219415/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140204,USA Today,"Target spending $100M on 'smart' payment cardsTarget spending $100M on 'smart' payment cardsTarget CFO John Mulligan apologized for the breach involving 110 million customers.Target CFO John Mulligan apologized for the breach involving 110 million customers.Nation5 hours, 36 minutes agoDonna Leinwand Leger",http://www.usatoday.com/story/news/nation/2014/02/04/target-judiciary-data-breach/5200717/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131222,CNBC,Weak US card security made Target a juicy target,http://www.cnbc.com/id/101291814,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140222,USA Today,Target breach ushers in new era of data security,http://www.usatoday.com/story/money/business/2014/02/22/retail-hacks-security-standards/5257919/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131228,CNBC,Swiped: 5 lessons from the Target card breach,http://www.cnbc.com/id/101297281,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131223,BBC,Target sued over credit card breach,http://www.bbc.com/news/world-us-canada-25496284,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140204,FOX,"DATA THEFT BLAME GAME Banks, retail execs point fingers after huge breach",http://www.foxnews.com/politics/2014/02/04/target-neiman-marcus-executives-apologize-for-data-breach/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140110,New York Times,Target Says Breach Hit Up to 110 Million,http://www.nytimes.com/2014/01/11/business/target-breach-affected-70-million-customers.html?hp,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131227,CNN,Target breach,http://money.cnn.com/2013/12/27/technology/target-pin/index.html?hpt=hp_inthenews,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20141106,BBC,US retailer lost 53m emails in hack,http://www.bbc.com/news/world-us-canada-29946792,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140130,CNBC,Target could face $1.1B in data-breach fines: Pro,http://www.cnbc.com/id/101378232,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131219,CNBC,Target investigates breach involving credit cards NYT,http://www.cnbc.com/id/101285072,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131219,CNBC,Target data breach hits 40 million card accounts,http://www.cnbc.com/id/101279091,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131224,FOX,Target warns customers of scams after data breach,http://www.foxnews.com/us/2013/12/24/target-warns-phishing-emails-after-massive-data-breach/?intcmp=latestnews,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140507,New York Times,Texas Police Arrest Man Linked to Target Data Breach: Report,http://www.nytimes.com/reuters/2014/05/07/us/07reuters-cybersecurity-target.html?hp,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140119,USA Today,Russian teen allegedly sold Target malware,http://www.usatoday.com/story/money/business/2014/01/18/17-year-old-russian-identified-as-seller-of-retailer-breach-software/4644431/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140102,USA Today,Target card breach and what to do: Our view,http://www.usatoday.com/story/opinion/2014/01/02/target-credit-card-debit-card-breach-editorials-debates/4295661/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131223,Daily Mail,Target hit with at least five lawsuits over massive data breach as their weekend sales dropped 4%,http://www.dailymail.co.uk/news/article-2528442/Target-hit-five-lawsuits-seeking-damages-breach-disclosed-week.html,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131219,BBC,2: 40 million hit in Target card heist,http://www.bbc.co.uk/news/technology-25447077,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140119,New York Post,Baby-faced teen’s malware eyed in Target data breach,http://nypost.com/2014/01/18/teens-malware-eyed-in-target-data-breach/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131219,Washington Post,Target,http://www.washingtonpost.com/business/technology/target-data-breach-affects-40-million-accounts-payment-info-compromised/2013/12/19/5cc71f22-68b1-11e3-ae56-22de072140a2_story.html,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140507,USA Today,"Report: Man may linked to Target data breachReport: Man may linked to Target data breachTexas police have arrested a man they believe may be linked to the massive Target data...Texas police have arrested a man they believe may be linked to the massive Target data breach, according to a report from an Austin TV station.Business4 minutes agoEd Brackett",http://www.usatoday.com/story/money/business/2014/05/07/target-data-breach/8823543/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131223,USA Today,Why the Target data breach won't be the last,http://www.usatoday.com/story/cybertruth/2013/12/23/why-the-target-breach-wont-be-last-of-its-kind/4180251/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131219,USA Today,"Target says PINs not stolen, but card info was",http://www.usatoday.com/story/money/personalfinance/2013/12/19/target-credit-debit-card-data-breach/4125231/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140115,CNBC,Target data breach: Millions in collateral damage,http://www.cnbc.com/id/101337895,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140103,CNBC,Customers paying the price after Target breach,http://www.cnbc.com/id/101308629,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20141219,CNBC,Consumers can sue Target over data breach: Judge,http://www.cnbc.com/id/102284490,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140116,Washington Post,Target breach appears to be part of broader scam,http://www.washingtonpost.com/business/target-breach-appears-to-be-part-of-broader-scam/2014/01/16/dfd94c12-7f0b-11e3-97d3-b9925ce2c57b_story.html,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131219,Daily Mail,'I will never shop at Target again': Angry fraud victims condemn store after details of up to 40 MILLION credit cards are stolen by hackers,http://www.dailymail.co.uk/news/article-2526235/Over-1-MILLION-Target-customers-account-information-stolen-Black-Friday-weekend-in.html,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131219,New York Post,Target: 40M card accounts may be breached,http://nypost.com/2013/12/19/target-40m-accounts-may-be-involved-in-breach/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140505,The Guardian,Target CEO out over data breach,http://www.theguardian.com/business/2014/may/05/target-chief-executive-steps-down-data-breach,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131219,CNN,Target: 40 million credit cards at risk,http://money.cnn.com/2013/12/18/news/companies/target-credit-card/index.html?hpt=hp_t2,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140119,CNBC,Target breach fallout may hit loyalty programs,http://www.cnbc.com/id/101334854,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140521,New York Post,"Target misses the mark after data breach, Canada woes",http://nypost.com/2014/05/21/target-misses-the-mark-after-data-breach-canada-woes/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140113,Daily Mail,"It's not just Target: At least THREE other major U.S. retailers hit by cyber attacks, sources claim",http://www.dailymail.co.uk/news/article-2538438/AT-THREE-major-U-S-retailers-hit-cyber-attacks-similar-ones-suffered-Target-Neiman-Marcus-pundits-say.html,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140121,The Guardian,Texas police arrest Target pair,http://www.theguardian.com/world/2014/jan/21/texas-police-arrest-pair-linked-target-credit-card-breach-us-mexico-border,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131219,CNBC,Shop at Target? Data breach may hurt holiday sales,http://www.cnbc.com/id/101286164,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131218,CNBC,Target hit by 'extensive' card data breach: Report,http://www.cnbc.com/id/101279088,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140520,Daily Mail,Ex-Target CEO who was fired after massive data breach will receive $16MILLION pay-off,http://www.dailymail.co.uk/news/article-2633875/Ex-Target-CEO-Gregg-Steinhafel-receive-15-9million-golden-parachute-fired-wake-massive-data-breach.html,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140121,Daily Mail,Target security breach victim receives credit card in the mail that bears another woman's photo,http://www.dailymail.co.uk/news/article-2543365/Target-security-breach-victim-receives-credit-card-mail-bears-womans-photo.html?ico=ushome^headlines,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20160429,USA Today,Bathroom blues (temporarily?) put dent in Target,http://www.usatoday.com/story/money/2016/04/29/target-bathroom-transgender-brand-perception/83702928/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131223,CNBC,"Target data breach spurring lawsuits, investigations USAToday",http://www.cnbc.com/id/101292645,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131231,CNBC,Holiday gift cards the latest problem for Target,http://www.cnbc.com/id/101303840,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140417,USA Today,"Agency: Target hackers may take years to findAgency: Target hackers may take years to findInvestigators close to gaining a full understanding of the methods hackers used.Investigators close to gaining a full understanding of the methods hackers used.Business4 hours, 39 minutes agoBree Fowler",http://www.usatoday.com/story/money/business/2014/04/17/target-breach-investigation-secret-service/7830893/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20150319,USA Today,Few Target victims to benefit from settlement,http://www.usatoday.com/story/money/2015/03/19/target-breach-settlement-details/25012949/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140121,Daily Mail,Target security breach victim receives credit card with ANOTHER woman's photo on it,http://www.dailymail.co.uk/news/article-2543365/Target-security-breach-victim-receives-credit-card-mail-bears-womans-photo.html,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131223,CNBC,Banks could sue over Target card data breach,http://www.cnbc.com/id/101293579,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140429,New York Times,"After Data Breach, Target Plans to Issue More Secure Chip-and-PIN Cards",http://www.nytimes.com/2014/04/30/business/after-data-breach-target-replaces-its-head-of-technology.html?hpw&rref=business,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140505,Daily Mail,Target CEO OUT amid fallout from the company's massive data breach,http://www.dailymail.co.uk/news/article-2620554/Targets-Chairman-CEO-wake-breach.html,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20150319,Daily Mail,"Target to pay $10million to settle lawsuit from massive data breach - which could see victims walk away with $10,000 EACH",http://www.dailymail.co.uk/news/article-3002274/Target-proposes-pay-10M-settle-data-breach-lawsuit.html,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140214,USA Today,Reports: Target warned before data breach,http://www.usatoday.com/story/money/business/2014/02/14/target-warned-breach/5494911/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131227,FOX,"PIN numbers removed but data 'safe and secure' in security breach, Target says",http://www.foxnews.com/us/2013/12/27/pin-numbers-safe-and-secure-despite-security-breach-target-says/?intcmp=latestnews,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131219,Daily Mail,'I won't shop at Target again': Angry fraud victims condemn store after details of up to 40 MILLION credit cards are stolen by hackers,http://www.dailymail.co.uk/news/article-2526235/Over-1-MILLION-Target-customers-account-information-stolen-Black-Friday-weekend-in.html?ico=ushome^mostread,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131222,USA Today,Business                     Weak U.S. card security made Target a juicy target,http://www.usatoday.com/story/money/business/2013/12/22/weak-us-card-security-made-target-a-juicy-target/4165427/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140207,The Guardian,Cyber-attack linked to Target breach,http://www.theguardian.com/business/2014/feb/07/target-data-breach-pennsylvania-cyberattack,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131227,Daily Mail,Target falls 45 points to record-low in brand popularity poll after data breach,http://www.dailymail.co.uk/news/article-2529685/Target-falls-45-points-brand-popularity-poll-data-breach.html,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140206,CNN,HVAC vendor eyed in Target breach,http://money.cnn.com/2014/02/06/technology/security/target-breach-hvac/index.html?source=cnn_bin,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140110,New York Times,Tips for Consumers Worried About the Target Breach,http://www.nytimes.com/aponline/2014/01/10/business/ap-us-target-data-breach-qa.html?hp,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131220,FOX,Dealing with Target Security Breach,http://www.foxnews.com/on-air/your-world-cavuto/2013/12/20/tips-dealing-target-security-breach,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140111,New York Post,Target data breach fallout could have lasting effects,http://nypost.com/2014/01/10/target-data-breach-fallout-could-have-lasting-effects/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131222,USA Today,Read Story,http://www.usatoday.com/story/money/business/2013/12/22/target-breach-suits-and-investigations/4167977/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131220,New York Post,Target shoppers angered over data breach,http://nypost.com/2013/12/19/target-shoppers-angered-over-data-breach/,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140110,CNBC,• Target: Up to 110 million hit by breach,http://www.cnbc.com/id/101323479,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131220,CNBC,Target offers discount after data breach,http://www.cnbc.com/id/101290605,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20131221,CNN,"Target breach costs woman $1,200",http://www.cnn.com/video/data/2.0/video/us/2013/12/21/dnt-woman-targeted-in-target-data-breach.wfsb.html?hpt=hp_t2,Yes,Target,92.3076923076923
5922030,1target,1target.com,1999.0,marketing and advertising,1 - 10,"miami, florida, united states",united states,linkedin.com/company/targetmsi,1,2,20140110,Daily Mail,Now Target says 70 MILLION customers had their personal details stolen in holiday data breach,http://www.dailymail.co.uk/news/article-2537186/Target-reveals-70m-customers-personal-information-stolen-holiday-data-breach.html,Yes,Target,92.3076923076923
