Date,Publication,Headline,URL,BreachMentioned,CompanyMentioned
20170209,New York Post,Feds KO $54B Anthem-Cigna deal         0:0,http://nypost.com/2017/02/08/feds-ko-54b-anthem-cigna-deal/,True,Anthem-Cigna
20170210,FOX,Arby's faces big security hack,http://www.foxnews.com/food-drink/2017/02/10/arbys-investigates-credit-card-security-breach-at-hundreds-restaurants.html,True,Arby's
20170211,FOX,Arby’s major security breach,http://www.foxnews.com/food-drink/2017/02/10/arbys-investigates-credit-card-security-breach-at-hundreds-restaurants.htm,True,Arby's
20180904,FOX,"Arby's apologizes for sign defaced with racist, misogynistic slurs",http://www.foxnews.com/food-drink/2018/09/04/arbys-apologizes-for-sign-defaced-with-racist-and-misogynistic-slurs.html,True,Arby's
20180904,FOX,Arby's apologizes for sign defaced with racist and misogynistic slurs,//web.archive.orghttps://www.foxnews.com/food-drink/2018/09/04/arbys-apologizes-for-sign-defaced-with-racist-and-misogynistic-slurs.html,True,Arby's
20180903,Daily Mail,Arby's drive-thru sign is turned into a shocking n-word message in Minnesota to the horror of passers-by,http://www.dailymail.co.uk/news/article-6126543/Arbys-drive-sign-turned-shocking-n-word-message-Minnesota-horror-passers-by.html,True,Arby's
20210830,New York Post,Astra Space stock plummets nearly 25% after Space Force launch failure,https://nypost.com/2021/08/30/astra-space-stock-plummets-after-space-force-launch-failure/,True,Astra Space
20210307,Daily Mail,Austria SUSPENDS jabs with batch of Astra-Zeneca vaccine after one person died and another falls ill after taking the shot,https://www.dailymail.co.uk/news/article-9335317/Austria-suspends-AstraZeneca-COVID-19-vaccine-batch-death.html,True,Astra-Zeneca
20210416,The Guardian,"AstraZeneca Malawi to discard 16,000 doses amid fears of rise in vaccine hesitancy",https://www.theguardian.com/global-development/2021/apr/16/malawi-to-bin-16000-astrazeneca-doses-amid-fears-of-rise-in-vaccine-hesitancy,True,AstraZeneca Malawi
20200617,New York Times,"Aunt Jemima Brand to Change Name and Image Over ‘Racial Stereotype’Quaker Oats, which owns the 131-year-old syrup and pancake mix brand, said it would work “to make progress toward racial equality.”",https://www.nytimes.com/2020/06/17/business/aunt-jemima-racial-stereotype.html,True,Aunt Jemima
20100922,Washington Post,FDA: New restrictions on Avandia use,http://www.washingtonpost.com/wp-dyn/content/article/2010/09/23/AR2010092302811.html?hpid=topnews,True,Avandia
20100713,New York Times,"Diabetes Drug Maker Hid Test Data, Files Indicate",http://www.nytimes.com/2010/07/13/health/policy/13avandia.html?src=mv&ref=homepage,True,Avandia
20081107,CNBC,Avis Budget shares drop on debt worries,http://www.cnbc.com/id/27598302,True,Avis Budget
20220330,CNBC,How hackers stole more than $600M from Axie Infinity's Ronin network: CNBC Crypto World,https://www.cnbc.com/video/2022/03/30/how-hackers-stole-more-than-600m-from-axie-infinitys-ronin-network-cnbc-crypto-world.html,True,Axie Infinity's Ronin network
20160923,CNBC,Axovant shares slammed after rival Alzheimer's treatment data disappoints,http://www.cnbc.com/2016/09/22/axovant-shares-slammed-after-competitor-releases-disappointing-trial-data.html,True,Axovant
20140629,CNBC,BNP board approves record $8.9B settlement Financial Times,http://www.cnbc.com/id/101798442?trknav=homestack:topnews:3,True,BNP
20140606,CNBC,"As bank fines soar, US threatened $16B BNP penalty",http://www.cnbc.com/id/101737500,True,BNP
20220930,The Guardian,BYU hit by fresh allegations of racist abuse from crowd at athletic event,https://www.theguardian.com/sport/2022/sep/30/byu-racism-allegations-womens-soccer-college-sports,True,BYU
20170713,New York Post,Bacon's Moore Capital fires workers amid hedge-fund woes,http://nypost.com/2017/07/13/bacons-moore-capital-fires-workers-amid-hedge-fund-woes/,True,Bacon's Moore Capital
20160425,Daily Mail,'Elite' dating site BeautifulPeople.com is hacked: Experts warn everything from sexual preferences to income of 1.1 million members has been sold online,http://www.dailymail.co.uk/sciencetech/article-3558121/Elite-dating-site-BeautifulPeople-com-hit-hack-experts-warn-sexual-preferences-income-1-1-million-members-sold-online.html,True,BeautifulPeople.com
20141205,Daily Mail,Fashion brand Bebe hit by data breach with potentially millions of customer bank details exposed,http://www.dailymail.co.uk/news/article-2862342/Bebe-discloses-data-breach.html,True,Bebe
20191227,The Guardian,Twelve killed as Bek Air flight crashes near Almaty airport,https://www.theguardian.com/world/2019/dec/27/kazakhstan-plane-crash-bek-air-flight-with-100-onboard-goes-down-at-almaty-airport,True,Bek Air
20191227,Washington Post,Bek Air crash,https://www.washingtonpost.com/world/europe/passenger-jet-crashes-shortly-after-takeoff-in-kazakhstan-killing-at-least-14/2019/12/27/30d37adc-2868-11ea-9cc9-e19cfbc87e51_story.html,True,Bek Air
20171101,Daily Mail,Besh steakhouse changes its name to BH after disgraceful sexual harassment allegations against celebrity chef namesake,http://www.dailymail.co.uk/news/article-5040825/New-Orleans-steakhouse-named-John-Besh-changes-name.html,True,Besh steakhouse
20211208,Daily Mail,Staffer fired in infamous Zoom call where Better.com CEO laid off 900 says company killed his work email and instant messaging within MINUTES of the decision,https://www.dailymail.co.uk/news/article-10289067/My-heart-just-sank-says-ex-employee-laid-900-employees-Better-com-Zoom-call.html,True,Better.com
20220308,Daily Mail,"Controversial start-up Better.com fires HALF its 8,000 staff after accidentally revealing their fate by adding 'severance' tab to their browsers after CEO fired 900 over Zoom and branded workers 'lazy thieves'",https://www.dailymail.co.uk/news/article-10590573/Controversial-start-Better-com-set-lay-HALF-8-000-staff-week.html,True,Better.com
20200824,CNBC,BioReference Labs says contamination issue led to NFL's coronavirus false positives,https://www.cnbc.com/2020/08/24/testing-lab-says-contamination-caused-nfl-coronavirus-false-positives.html,True,BioReference Labs
20130209,Washington Post,Bit9 security firm discloses hack,http://www.washingtonpost.com/business/technology/bit9-security-firm-discloses-hack/2013/02/08/1f8341c2-7230-11e2-ac36-3d8d9dcaa2e2_story.html,True,Bit9 security firm
20100427,CNN,Blippy more popular after lapse,http://scitech.blogs.cnn.com/2010/04/27/blippy-is-more-popular-after-security-lapse/?hpt=Sbin,True,Blippy
20100426,CNN,Can troubled site Blippy rebound?,http://scitech.blogs.cnn.com/2010/04/26/can-blippy-rebound-after-spilling-credit-card-numbers/?hpt=Sbin,True,Blippy
20191010,USA Today,Some Blue Bell Butter Crunch ice cream recalled,https://www.usatoday.com/story/money/2019/10/10/blue-bell-recall-butter-crunch-ice-cream-may-contain-foreign-object/3928700002/,True,Blue Bell
20150507,CNBC,FDA: Blue Bell knew about its listeria since  2013,http://www.cnbc.com/id/102659830?trknav=homestack:topnews:11,True,Blue Bell
20150515,CNBC,Blue Bell cuts workforce after listeria  problems,http://www.cnbc.com/id/102683820?trknav=homestack:topnews:15,True,Blue Bell
20150314,The Guardian,Blue Bell issues ice cream recall after three patients with food poisoning die,http://www.theguardian.com/us-news/2015/mar/14/blue-bell-recalls-ice-cream-patients-die-food-borne-illness,True,Blue Bell
20150515,USA Today,"Blue Bell lays off 1,450 workers; 1,400 furloughed",http://www.usatoday.com/story/money/business/2015/05/15/blue-bell-layoffs/27389163/,True,Blue Bell
20111002,CNBC,BofA Site Riddled With Problems For Fifth Day,http://www.cnbc.com/id/44776116,True,BofA
20090117,CNBC,BofA Gets $20 Billion Bailout,http://www.cnbc.com/id/28685240,True,BofA
20111005,CNBC,BofA Web Site Goes Down...Again,http://www.cnbc.com/id/44759325,True,BofA
20140326,CNBC,BofA settles with Fannie/Freddie regulator for $9.3B,http://www.cnbc.com/id/101528427,True,BofA
20140709,CNBC,"DoJ, BofA mortgage talks stall: Sources",http://www.cnbc.com/id/101824071?trknav=homestack:topnews:16,True,BofA
20140916,CNBC,BofA loses $6 billion in consumer-friendly cuts,http://www.cnbc.com/id/102005575?trknav=homestack:mostpopular:3,True,BofA
20101029,New York Post,Informer: BofA hawked risky deals to customers,http://www.nypost.com/p/news/business/informer_bofa_hawked_risky_deals_9AR9iRb1nf2ndz6F4nMO0O,True,BofA
20130909,CNBC,"BofA to cut 2,100 jobs as loan demand weakens",http://www.cnbc.com/id/101020210,True,BofA
20120921,CNBC,"BofA to Cut 16,000 Jobs by Year-End: Report",http://www.cnbc.com/id/49098399,True,BofA
20140424,CNBC,BofA in DOJ settlement talks for $10B+: Sources,http://www.cnbc.com/id/101582319,True,BofA
20081002,CNBC,BofA and RBC Settle Auction-Rate Debt Probe,http://www.cnbc.com/id/27088065,True,BofA
20140806,CNBC,"BofA, DOJ near $17B mortgage-probe settlement",http://www.cnbc.com/id/101884082?trknav=homestack:topnews:6,True,BofA
20140703,BBC,Boleto hack may lose Brazil $3.75bn,http://www.bbc.com/news/technology-28145401,True,Boleto
20180205,USA Today,Bon-Ton Stores file Chapter 11 bankruptcy,https://www.usatoday.com/story/money/2018/02/05/bon-ton-stores-chapter-11-bankruptcy-department-stores-reel/306299002/,True,Bon-Ton Stores
20220606,CNBC,"Bitcoin breaks losing streak and Bored Ape owners lose $260,000 in stolen ether: CNBC Crypto World",https://www.cnbc.com/video/2022/06/06/bitcoin-breaks-losing-streak-bored-ape-lose-260000-stolen-ether-crypto-world.html,True,Bored Ape
20220604,Daily Mail,Bored Ape Yacht Club is hacked AGAIN: Malware group 'steal hundreds of thousands of dollars worth of NFTs' a month after $3M seized by thieves,https://www.dailymail.co.uk/news/article-10884827/Bored-Ape-Yacht-Club-Otherside-Metaverse-Discord-servers-reportedly-hacked.html,True,Bored Ape Yacht Club
20160906,BBC,Hackers expose Brazzers porn users,http://www.bbc.com/news/technology-37285715,True,Brazzers
20120211,USA Today,Hacker says porn site users compromised,http://www.usatoday.com/news/nation/story/2012-02-11/hackers-anonymous-brazzers-porn/53048096/1?csp=hf,True,Brazzers
20160906,New York Post,Major porn site hack exposes a million masturbators         :0,http://nypost.com/2016/09/06/if-you-have-a-brazzers-account-you-might-be-screwed/,True,Brazzers
20160906,Daily Mail,26 comments,http://www.dailymail.co.uk/sciencetech/article-3776148/Names-800-000-users-popular-porn-site-Brazzers-exposed-following-major-security-breach.html#comments,True,Brazzers
20170608,Washington Post,Breitbart lost 90 percent of its advertisers in two months: Whoâ€™s still there?,https://www.washingtonpost.com/news/business/wp/2017/06/08/breitbart-lost-90-percent-of-its-advertisers-in-two-months-whos-still-there/,True,Breitbart
20170326,New York Times,"Brands Try to Blacklist Breitbart, but Ads Slip Through Anyway",https://www.nytimes.com/2017/03/26/business/media/breitbart-advertising-blacklist.html,True,Breitbart
20170824,USA Today,"Breitbart is among darlings of Russian propaganda2 hours, 16 minutes              | World",https://www.usatoday.com/story/news/world/2017/08/24/breitbart-other-alt-right-websites-darlings-russian-propaganda-effort/598258001/,True,Breitbart
20170220,New York Post,Breitbart editor loses book deal over pedophilia controversy         0:0,http://nypost.com/2017/02/20/breitbart-editor-loses-book-deal-over-pedophilia-controversy/,True,Breitbart
20170820,Washington Post,Breitbart photo,http://www.washingtonpost.com/news/early-lead/wp/2017/08/20/breitbart-published-a-story-about-migrant-gang-members-using-a-photo-of-a-major-soccer-star/,True,Breitbart
20161206,The Guardian,Breitbart  Milo Yiannopoulos's university speaking events cancelled over security concerns,https://www.theguardian.com/world/2016/dec/06/milo-yiannopoulos-breitbart-speaking-events-cancelled,True,Breitbart
20170224,USA Today,Breitbart CEO confirms top GOP donors are part owners,http://www.usatoday.com/story/news/politics/2017/02/24/mercers-conservative-hedge-fund-operators-own-much-breitbart-news/98360454/,True,Breitbart
20160720,USA Today,Breitbart writer tied to flood of racist tweets banned,http://www.usatoday.com/story/tech/news/2016/07/20/twitter-boots-breitbart-columnist-part-wider-crackdown/87332838/,True,Breitbart
20171213,Washington Post,Breitbart ain’t all that,https://www.washingtonpost.com/blogs/erik-wemple/wp/2017/12/13/when-breitbart-isnt-enough/,True,Breitbart
20120301,CNBC,Breitbart RIP,http://www.cnbc.com/id/46588636/,True,Breitbart
20161201,USA Today,Nation NowAll the brands pulling ads from Breitbart,http://www.usatoday.com/story/money/nation-now/2016/12/01/brands-pull-ads-breitbart-nissan-stays-put/94732782/,True,Breitbart
20160314,The Guardian,Staffers resign over treatment after Trump manager's alleged assault,http://www.theguardian.com/media/2016/mar/14/breitbart-writers-resign-trump-manager-assault-reporter-michelle-fields,True,Breitbart
20111211,FOX,Breitbart Quits Advisory Board of GOP Gay Group Over Outing of Perry Pollster,http://www.foxnews.com/politics/2011/12/11/breitbart-quits-advisory-board-gop-gay-group-over-outing-perry-pollster/?test=latestnews,True,Breitbart
20120308,CNN,Breitbart's 'bombshell' Obama video,http://www.cnn.com/video/?hpt=hp_t2#/video/bestoftv/2012/03/08/sot-point-breitbart-pollak-obama-tape.cnn,True,Breitbart
20170214,The Guardian,Breitbart Rightwing media focus on leaks after resignation,https://www.theguardian.com/us-news/2017/feb/14/breitbart-michael-flynn-conservative-media,True,Breitbart
20170130,The Guardian,How conservatives reported on immigration ban,https://www.theguardian.com/media/2017/jan/30/conservative-media-breitbart-fox-news-trump-immigration-ban,True,Breitbart
20120909,FOX,Breitbart Film Bares Roots Of 'Occupy' Movement,http://www.foxnews.com/entertainment/2012/09/06/breitbart-film-seeks-to-bare-roots-of-occupy-movement/,True,Breitbart
20170221,Washington Post,Breitbart writer resigns amid outrage over his pedophilia comments,https://www.washingtonpost.com/lifestyle/style/milo-yiannopoulos-resigns-from-breitbart-news/2017/02/21/0217c128-f7cc-11e6-be05-1a3817ac21a5_story.html,True,Breitbart
20170327,USA Today,"Breitbart staff list reveals more ties to Bannon, Mercer",http://www.usatoday.com/story/news/politics/2017/03/27/breitbart-bannon-mercer-senate-press-gallery/99692706/,True,Breitbart
20161122,The Guardian,Media  Breitbart News blacklisted by ad tech company for violating hate speech rules,https://www.theguardian.com/media/2016/nov/22/brietbart-blacklist-appnexus-online-ad-hate-speech,True,Breitbart News
20140909,FOX,Breitbart News says IRS targeted company for audit,http://www.foxnews.com/politics/2014/09/09/breitbart-news-says-irs-targeted-company-for-audit/?intcmp=trending,True,Breitbart News
20220826,USA Today,Thieves stole millions in jewelry while Brink's driver…,https://www.usatoday.com/story/news/nation/2022/08/26/driver-fell-asleep-thieves-steal-millions-jewelry/7903313001/,True,Brink's
20220813,New York Post,"Brink’s contends multiple jewel companies undervalued the gems ripped off last month on its watch during the California heist, according to a Manhattan Federal Court lawsuit.",https://nypost.com/2022/08/13/brinks-doubts-gems-were-150m-in-jewel-heist-lawsuit/,True,Brink's
20120830,USA Today,Bristol-Myers recalls vials of cancer drug,http://www.usatoday.com/news/health/story/2012-08-30/bristol-myers-cancer-drug/57434616/1,True,Bristol-Myers
20111229,Daily Mail,"Build-A-Bear recalls 300,000 Chinese-made toys over choking fears as firm is hit by THIRD safety scandal in a year",http://www.dailymail.co.uk/news/article-2079704/Build-A-Bear-recalls-300-000-Chinese-toys-choking-fears-firm-hit-THIRD-safety-scandal-year.html,True,Build-A-Bear
20200626,Daily Mail,"Gunman, 48, is found dead in his car hours after fatally shooting two coworkers and injuring one at Bunn-O-Matic warehouse in Illinois",https://www.dailymail.co.uk/news/article-8464361/Shooting-reported-Bunn-O-Matic-warehouse-Springfield-Illinois.html,True,Bunn-O-Matic
20190314,USA Today,"Butterball recalls 78,000 pounds of ground turkey1 hour, 9 minutes | Money",https://www.usatoday.com/story/money/2019/03/14/butterball-recalls-78-000-pounds-ground-turkey-over-salmonella-risk/3160523002/,True,Butterball
20211014,USA Today,"Butterball recalls 14,000 pounds of ground turkey for plastic bits",https://www.usatoday.com/story/money/business/2021/10/14/recall-14-k-pound-butterball-ground-turkey-blue-plastic-pieces/8458604002/,True,Butterball
20141003,The Guardian,Bitcoin company in US crosshairs gets reprieve,http://www.theguardian.com/technology/2014/oct/03/bitcoin-butterfly-labs-fraud-resume-business-judge,True,Butterfly Labs
20140923,The Guardian,Court shuts down Bitcoin operation,http://www.theguardian.com/technology/2014/sep/23/ftc-complaint-closure-bitcoin-mining-butterfly-labs,True,Butterfly Labs
20160316,New York Post,Caesars could take $5 billion hit from unit's bankruptcy         :0,http://nypost.com/2016/03/16/caesars-could-face-5b-in-damages-bankruptcy-examiner/,True,Caesars
20190413,USA Today,Salmonella recall hits fruit at major retailers,https://www.usatoday.com/story/money/2019/04/13/salmonella-risk-fresh-cut-melons-recalled-caito-foods-fda-says/3456651002/,True,Caito Foods
20110212,Daily Mail,"Camel cigarettes maker forced to pay $260,000 to Florida smoker after he developed CANCER",http://www.dailymail.co.uk/news/article-1356430/Camel-manufacturer-pays-man-blamed-cancer.html,True,Camel cigarettes
20121224,Daily Mail,Flood of 'dangerous' fake Botox from Canada forces FDA to issue warning to beauty clinics,http://www.dailymail.co.uk/news/article-2252867/FDA-warns-hundreds-medical-practices-flood-fake-dangerous-Botox.html,True,Canada
20180628,Daily Mail,"Pictured: Bitter gunman, 38, who shot dead five in the Capital Gazette newsroom, after he sued the paper and threatened staff over 2011 article that exposed him for Facebook stalking a woman",http://www.dailymail.co.uk/news/article-5898141/At-four-shot-gunman-Marylands-Capital-Gazette-newspaper-building.html,True,Capital Gazette
20090115,CNBC,Capital One Card Delinquencies Rise; Shares Fall,http://www.cnbc.com/id/28675994,True,Capital One Card
20200624,Daily Mail,Cards Against Humanity co-founder Max Temkin is forced to step down after TWENTY ONE employees accused him of creating racist and abusive culture 'where they discussed putting N-word into game',https://www.dailymail.co.uk/news/article-8456565/Cards-Against-Humanity-founder-Max-Temkin-forced-step-down.html,True,Cards Against Humanity
20080312,CNBC,Carlyle Capital Collapse Hurts Euro Shares,http://www.cnbc.com/id/23606549,True,Carlyle Capital
20080312,CNBC,"Carlyle Capital in Default, on Brink of Collapse",http://www.cnbc.com/id/23603903,True,Carlyle Capital
20080313,CNBC,Carlyle Capital's Troubles Since IPO: Timeline,http://www.cnbc.com/id/23606689,True,Carlyle Capital
20220722,Daily Mail,"Dream Caribbean cruise turns to nightmare: Woman, 21, raped by Indonesian Carnival Cruise line worker and awarded $10.2 million in damages says 'the jury did not just validate me, but they validated other sexual assault survivors'",https://www.dailymail.co.uk/news/article-11039751/Woman-21-raped-Indonesian-Carnival-Cruise-crew-member-awarded-10-2-million.html,True,Carnival Cruise Line
20200531,USA Today,Family of cruise guest who died of coronavirus sues…,https://www.usatoday.com/story/travel/news/2020/05/31/grand-princess-passenger-died-coronavirus-family-sues-carnival-cruise-line/5299960002/,True,Carnival Cruise Line
